start,end,type,night
1650679370.0,1650690210.0,wake,2022-04-23
1650690730.0,1650691220.0,wake,2022-04-23
1650692320.0,1650692350.0,wake,2022-04-23
1650693150.0,1650693210.0,wake,2022-04-23
1650694110.0,1650694560.0,wake,2022-04-23
1650723630.0,1650724100.0,wake,2022-04-23
1650679230.0,1650690210.0,motion,2022-04-23
1650690690.0,1650691670.0,motion,2022-04-23
1650691990.0,1650693180.0,motion,2022-04-23
1650693680.0,1650694520.0,motion,2022-04-23
1650694860.0,1650694970.0,motion,2022-04-23
1650702070.0,1650702140.0,motion,2022-04-23
1650704440.0,1650704460.0,motion,2022-04-23
1650704930.0,1650704950.0,motion,2022-04-23
1650705340.0,1650705360.0,motion,2022-04-23
1650706100.0,1650706870.0,motion,2022-04-23
1650707210.0,1650707230.0,motion,2022-04-23
1650712050.0,1650712070.0,motion,2022-04-23
1650712910.0,1650712930.0,motion,2022-04-23
1650714230.0,1650714250.0,motion,2022-04-23
1650715930.0,1650716270.0,motion,2022-04-23
1650718390.0,1650718410.0,motion,2022-04-23
1650719460.0,1650719480.0,motion,2022-04-23
1650722430.0,1650722470.0,motion,2022-04-23
1650723380.0,1650724080.0,motion,2022-04-23
1650725600.0,1650725870.0,motion,2022-04-23
1650593050.0,1650593100.0,wake,2022-04-22
1650593640.0,1650593690.0,wake,2022-04-22
1650596200.0,1650596620.0,wake,2022-04-22
1650597440.0,1650598180.0,wake,2022-04-22
1650598620.0,1650599210.0,wake,2022-04-22
1650600340.0,1650600430.0,wake,2022-04-22
1650600870.0,1650601260.0,wake,2022-04-22
1650601600.0,1650601620.0,wake,2022-04-22
1650632990.0,1650633410.0,wake,2022-04-22
1650634670.0,1650634850.0,wake,2022-04-22
1650636070.0,1650637990.0,wake,2022-04-22
1650638390.0,1650638680.0,wake,2022-04-22
1650592870.0,1650593660.0,motion,2022-04-22
1650594320.0,1650594450.0,motion,2022-04-22
1650595090.0,1650595110.0,motion,2022-04-22
1650595710.0,1650595730.0,motion,2022-04-22
1650596150.0,1650596860.0,motion,2022-04-22
1650597400.0,1650599270.0,motion,2022-04-22
1650599970.0,1650600400.0,motion,2022-04-22
1650600820.0,1650601710.0,motion,2022-04-22
1650602160.0,1650603210.0,motion,2022-04-22
1650609430.0,1650609460.0,motion,2022-04-22
1650612060.0,1650612080.0,motion,2022-04-22
1650620010.0,1650620040.0,motion,2022-04-22
1650621670.0,1650621690.0,motion,2022-04-22
1650624510.0,1650624760.0,motion,2022-04-22
1650625650.0,1650625670.0,motion,2022-04-22
1650627010.0,1650627040.0,motion,2022-04-22
1650628820.0,1650628840.0,motion,2022-04-22
1650632920.0,1650633380.0,motion,2022-04-22
1650633910.0,1650634810.0,motion,2022-04-22
1650636030.0,1650637950.0,motion,2022-04-22
1650638320.0,1650638680.0,motion,2022-04-22
1650639040.0,1650639390.0,motion,2022-04-22
1650420130.0,1650422370.0,wake,2022-04-20
1650422860.0,1650422940.0,wake,2022-04-20
1650423610.0,1650423690.0,wake,2022-04-20
1650424040.0,1650424080.0,wake,2022-04-20
1650425460.0,1650426080.0,wake,2022-04-20
1650427620.0,1650428010.0,wake,2022-04-20
1650428420.0,1650428540.0,wake,2022-04-20
1650432400.0,1650432450.0,wake,2022-04-20
1650459920.0,1650459970.0,wake,2022-04-20
1650461470.0,1650463480.0,wake,2022-04-20
1650463850.0,1650465270.0,wake,2022-04-20
1650466770.0,1650466790.0,wake,2022-04-20
1650420070.0,1650423000.0,motion,2022-04-20
1650423580.0,1650423640.0,motion,2022-04-20
1650423980.0,1650424230.0,motion,2022-04-20
1650424700.0,1650426330.0,motion,2022-04-20
1650426690.0,1650426900.0,motion,2022-04-20
1650427340.0,1650427990.0,motion,2022-04-20
1650428380.0,1650428500.0,motion,2022-04-20
1650432360.0,1650432420.0,motion,2022-04-20
1650440970.0,1650440990.0,motion,2022-04-20
1650441590.0,1650441610.0,motion,2022-04-20
