start,end,type,night
1651284170.0,1651284620.0,wake,2022-04-30
1651285400.0,1651285450.0,wake,2022-04-30
1651286170.0,1651286550.0,wake,2022-04-30
1651287940.0,1651288100.0,wake,2022-04-30
1651288460.0,1651288530.0,wake,2022-04-30
1651290020.0,1651290690.0,wake,2022-04-30
1651314480.0,1651315300.0,wake,2022-04-30
1651316180.0,1651316450.0,wake,2022-04-30
1651319870.0,1651320360.0,wake,2022-04-30
1651327330.0,1651327750.0,wake,2022-04-30
1651284140.0,1651284600.0,motion,2022-04-30
1651285160.0,1651287060.0,motion,2022-04-30
1651287480.0,1651288480.0,motion,2022-04-30
1651289710.0,1651290900.0,motion,2022-04-30
1651291470.0,1651291490.0,motion,2022-04-30
1651295540.0,1651295560.0,motion,2022-04-30
1651296080.0,1651296100.0,motion,2022-04-30
1651304600.0,1651304620.0,motion,2022-04-30
1651313670.0,1651313690.0,motion,2022-04-30
1651314300.0,1651315280.0,motion,2022-04-30
1651316130.0,1651316430.0,motion,2022-04-30
1651319720.0,1651320950.0,motion,2022-04-30
1651322060.0,1651322090.0,motion,2022-04-30
1651324380.0,1651324390.0,motion,2022-04-30
1651327170.0,1651327720.0,motion,2022-04-30
1651328260.0,1651328560.0,motion,2022-04-30
1651329930.0,1651330210.0,motion,2022-04-30
1651024960.0,1651025450.0,wake,2022-04-27
1651025870.0,1651026000.0,wake,2022-04-27
1651027440.0,1651027660.0,wake,2022-04-27
1651028570.0,1651028590.0,wake,2022-04-27
1651028940.0,1651029240.0,wake,2022-04-27
1651030050.0,1651030150.0,wake,2022-04-27
1651058350.0,1651059390.0,wake,2022-04-27
1651060970.0,1651061690.0,wake,2022-04-27
1651063010.0,1651063060.0,wake,2022-04-27
1651067180.0,1651067380.0,wake,2022-04-27
1651067830.0,1651068100.0,wake,2022-04-27
1651070590.0,1651070710.0,wake,2022-04-27
1651024820.0,1651026650.0,motion,2022-04-27
1651027210.0,1651029230.0,motion,2022-04-27
1651029540.0,1651029570.0,motion,2022-04-27
1651029980.0,1651030120.0,motion,2022-04-27
1651041940.0,1651041950.0,motion,2022-04-27
1651042500.0,1651042520.0,motion,2022-04-27
1651058320.0,1651059370.0,motion,2022-04-27
1651060930.0,1651062040.0,motion,2022-04-27
1651062970.0,1651063030.0,motion,2022-04-27
1651064000.0,1651064020.0,motion,2022-04-27
1651065170.0,1651065190.0,motion,2022-04-27
1651066510.0,1651068470.0,motion,2022-04-27
1651070390.0,1651070890.0,motion,2022-04-27
1651071330.0,1651071570.0,motion,2022-04-27
1651371560.0,1651372480.0,wake,2022-05-01
1651372890.0,1651372970.0,wake,2022-05-01
1651373770.0,1651373800.0,wake,2022-05-01
1651405030.0,1651405600.0,wake,2022-05-01
1651406150.0,1651406620.0,wake,2022-05-01
1651407250.0,1651407270.0,wake,2022-05-01
1651408260.0,1651409290.0,wake,2022-05-01
1651409600.0,1651410220.0,wake,2022-05-01
1651410810.0,1651411140.0,wake,2022-05-01
1651414310.0,1651414380.0,wake,2022-05-01
1651370500.0,1651370540.0,motion,2022-05-01
1651371490.0,1651372460.0,motion,2022-05-01
1651372850.0,1651373090.0,motion,2022-05-01
1651373600.0,1651373790.0,motion,2022-05-01
1651374230.0,1651374240.0,motion,2022-05-01
1651374630.0,1651375150.0,motion,2022-05-01
1651379050.0,1651379070.0,motion,2022-05-01
1651387310.0,1651387330.0,motion,2022-05-01
1651397380.0,1651397410.0,motion,2022-05-01
1651402670.0,1651402680.0,motion,2022-05-01
1651403290.0,1651403310.0,motion,2022-05-01
1651404980.0,1651407270.0,motion,2022-05-01
1651408210.0,1651409270.0,motion,2022-05-01
1651409590.0,1651411100.0,motion,2022-05-01
1651412270.0,1651412290.0,motion,2022-05-01
1651413290.0,1651413300.0,motion,2022-05-01
1651413840.0,1651414800.0,motion,2022-05-01
1651415210.0,1651415300.0,motion,2022-05-01
1651415940.0,1651415950.0,motion,2022-05-01
1651416270.0,1651416360.0,motion,2022-05-01
1651416860.0,1651417150.0,motion,2022-05-01
1651543430.0,1651544190.0,wake,2022-05-03
1651545950.0,1651546310.0,wake,2022-05-03
1651550770.0,1651551850.0,wake,2022-05-03
1651552710.0,1651552750.0,wake,2022-05-03
1651553190.0,1651553280.0,wake,2022-05-03
1651574240.0,1651575420.0,wake,2022-05-03
