start,end,type,night
1649384290.0,1649384520.0,wake,2022-04-08
1649384900.0,1649385850.0,wake,2022-04-08
1649386530.0,1649386920.0,wake,2022-04-08
1649421280.0,1649422200.0,wake,2022-04-08
1649422600.0,1649422690.0,wake,2022-04-08
1649425770.0,1649426690.0,wake,2022-04-08
1649427180.0,1649427200.0,wake,2022-04-08
1649428840.0,1649428870.0,wake,2022-04-08
1649429730.0,1649429910.0,wake,2022-04-08
1649383460.0,1649384520.0,motion,2022-04-08
1649384860.0,1649386920.0,motion,2022-04-08
1649387240.0,1649387310.0,motion,2022-04-08
1649387820.0,1649388490.0,motion,2022-04-08
1649391880.0,1649391890.0,motion,2022-04-08
1649399160.0,1649399180.0,motion,2022-04-08
1649400060.0,1649400080.0,motion,2022-04-08
1649402660.0,1649402670.0,motion,2022-04-08
1649403140.0,1649403290.0,motion,2022-04-08
1649404270.0,1649404300.0,motion,2022-04-08
1649408140.0,1649408160.0,motion,2022-04-08
1649409920.0,1649409940.0,motion,2022-04-08
1649410690.0,1649410710.0,motion,2022-04-08
1649411140.0,1649411160.0,motion,2022-04-08
1649417410.0,1649417430.0,motion,2022-04-08
1649418820.0,1649418840.0,motion,2022-04-08
1649421240.0,1649422180.0,motion,2022-04-08
1649422540.0,1649424040.0,motion,2022-04-08
1649424550.0,1649424900.0,motion,2022-04-08
1649425740.0,1649426640.0,motion,2022-04-08
1649427100.0,1649427760.0,motion,2022-04-08
1649428160.0,1649428190.0,motion,2022-04-08
1649428770.0,1649429980.0,motion,2022-04-08
1649469690.0,1649471250.0,wake,2022-04-09
1649471620.0,1649471790.0,wake,2022-04-09
1649472470.0,1649472600.0,wake,2022-04-09
1649472960.0,1649473110.0,wake,2022-04-09
1649473440.0,1649474000.0,wake,2022-04-09
1649474840.0,1649478760.0,wake,2022-04-09
1649479190.0,1649479790.0,wake,2022-04-09
1649481490.0,1649481570.0,wake,2022-04-09
1649482060.0,1649482360.0,wake,2022-04-09
1649482860.0,1649482980.0,wake,2022-04-09
1649485110.0,1649485160.0,wake,2022-04-09
1649485640.0,1649486970.0,wake,2022-04-09
1649511240.0,1649512740.0,wake,2022-04-09
1649513510.0,1649513550.0,wake,2022-04-09
1649516320.0,1649516330.0,wake,2022-04-09
1649469620.0,1649471230.0,motion,2022-04-09
1649471540.0,1649471750.0,motion,2022-04-09
1649472060.0,1649479780.0,motion,2022-04-09
1649481460.0,1649481530.0,motion,2022-04-09
1649482020.0,1649482950.0,motion,2022-04-09
1649485000.0,1649485130.0,motion,2022-04-09
1649485570.0,1649486950.0,motion,2022-04-09
1649498290.0,1649498310.0,motion,2022-04-09
1649499270.0,1649499300.0,motion,2022-04-09
1649499620.0,1649499640.0,motion,2022-04-09
1649503140.0,1649503160.0,motion,2022-04-09
1649503550.0,1649503570.0,motion,2022-04-09
1649509040.0,1649509060.0,motion,2022-04-09
1649509450.0,1649509510.0,motion,2022-04-09
1649511030.0,1649512800.0,motion,2022-04-09
1649513130.0,1649515030.0,motion,2022-04-09
1649516240.0,1649516350.0,motion,2022-04-09
1649556330.0,1649557180.0,wake,2022-04-10
1649558150.0,1649558250.0,wake,2022-04-10
1649559180.0,1649559490.0,wake,2022-04-10
1649560330.0,1649560420.0,wake,2022-04-10
1649564600.0,1649564620.0,wake,2022-04-10
1649566350.0,1649566390.0,wake,2022-04-10
1649566810.0,1649566950.0,wake,2022-04-10
1649567330.0,1649567520.0,wake,2022-04-10
1649573270.0,1649573910.0,wake,2022-04-10
1649585940.0,1649586340.0,wake,2022-04-10
1649587150.0,1649587240.0,wake,2022-04-10
1649590070.0,1649590100.0,wake,2022-04-10
1649597400.0,1649597440.0,wake,2022-04-10
1649597870.0,1649597950.0,wake,2022-04-10
1649598420.0,1649598440.0,wake,2022-04-10
1649600200.0,1649601440.0,wake,2022-04-10
1649602030.0,1649602560.0,wake,2022-04-10
1649556240.0,1649557680.0,motion,2022-04-10
1649558080.0,1649558800.0,motion,2022-04-10
1649559140.0,1649559470.0,motion,2022-04-10
1649560050.0,1649560580.0,motion,2022-04-10
1649561370.0,1649561390.0,motion,2022-04-10
1649561870.0,1649562380.0,motion,2022-04-10
1649562700.0,1649563050.0,motion,2022-04-10
1649564170.0,1649564210.0,motion,2022-04-10
1649564530.0,1649565090.0,motion,2022-04-10
1649565770.0,1649566360.0,motion,2022-04-10
1649566670.0,1649567500.0,motion,2022-04-10
1649573200.0,1649574160.0,motion,2022-04-10
1649574550.0,1649574570.0,motion,2022-04-10
1649575600.0,1649575630.0,motion,2022-04-10
1649582100.0,1649582120.0,motion,2022-04-10
1649585880.0,1649586310.0,motion,2022-04-10
1649586760.0,1649587340.0,motion,2022-04-10
1649588450.0,1649588470.0,motion,2022-04-10
1649589740.0,1649590080.0,motion,2022-04-10
1649590410.0,1649590960.0,motion,2022-04-10
