START_TIME,STOP_TIME,PREDICTION,SOURCE,LABELSET
2022-03-07 21:32:14.362,2022-03-07 21:32:36.362,In_Position_Upright,annotator,POSTURE
2022-03-07 21:32:36.362,2022-03-07 21:33:13.362,In_Position_Upright,annotator,POSTURE
2022-03-07 21:33:13.362,2022-03-07 21:33:38.362,In_Position_Upright,annotator,POSTURE
2022-03-07 21:33:38.362,2022-03-07 21:33:58.362,In_Position_Upright,annotator,POSTURE
2022-03-07 21:33:58.362,2022-03-07 21:39:31.350,In_Position_Upright,annotator,POSTURE
2022-03-07 21:39:31.350,2022-03-07 21:39:41.350,In_Position_Upright,annotator,POSTURE
2022-03-07 21:39:41.350,2022-03-07 21:40:37.337,In_Position_Upright,annotator,POSTURE
2022-03-07 21:40:37.337,2022-03-07 21:40:56.337,In_Position_Upright,annotator,POSTURE
2022-03-07 21:40:56.337,2022-03-07 21:42:23.337,In_Position_Upright,annotator,POSTURE
2022-03-07 21:42:23.337,2022-03-07 21:43:16.337,In_Position_Upright,annotator,POSTURE
2022-03-07 21:43:16.337,2022-03-07 21:43:25.337,In_Position_Upright,annotator,POSTURE
2022-03-07 21:43:25.337,2022-03-07 21:43:31.337,In_Position_Upright,annotator,POSTURE
2022-03-07 21:43:31.337,2022-03-07 21:45:25.337,In_Position_Upright,annotator,POSTURE
2022-03-07 21:45:25.337,2022-03-07 21:45:30.337,In_Position_Upright,annotator,POSTURE
2022-03-07 21:45:30.337,2022-03-07 21:48:40.325,In_Position_Upright,annotator,POSTURE
2022-03-07 21:48:40.325,2022-03-07 21:48:53.325,In_Position_Upright,annotator,POSTURE
2022-03-07 21:48:53.325,2022-03-07 21:50:08.325,In_Position_Upright,annotator,POSTURE
2022-03-07 21:50:08.325,2022-03-07 21:50:12.325,In_Position_Upright,annotator,POSTURE
2022-03-07 21:50:12.325,2022-03-07 21:51:17.325,In_Position_Upright,annotator,POSTURE
2022-03-07 21:51:17.325,2022-03-07 21:51:35.325,In_Position_Upright,annotator,POSTURE
2022-03-07 21:51:35.325,2022-03-07 21:51:39.312,In_Position_Upright,annotator,POSTURE
2022-03-07 21:51:39.312,2022-03-07 21:52:39.312,In_Position_Upright,annotator,POSTURE
2022-03-07 21:52:39.312,2022-03-07 21:52:50.312,In_Position_Upright,annotator,POSTURE
2022-03-07 21:52:50.312,2022-03-07 21:52:53.312,In_Position_Upright,annotator,POSTURE
2022-03-07 21:52:53.312,2022-03-07 21:52:55.312,In_Position_Upright,annotator,POSTURE
2022-03-07 21:52:55.312,2022-03-07 21:52:58.312,In_Position_Upright,annotator,POSTURE
2022-03-07 21:52:58.312,2022-03-07 21:53:16.312,In_Position_Upright,annotator,POSTURE
2022-03-07 21:53:16.312,2022-03-07 21:53:47.312,In_Position_Upright,annotator,POSTURE
2022-03-07 21:53:47.312,2022-03-07 21:54:00.312,In_Position_Upright,annotator,POSTURE
2022-03-07 21:54:00.312,2022-03-07 21:54:25.312,In_Position_Upright,annotator,POSTURE
2022-03-07 21:54:25.312,2022-03-07 21:54:33.312,In_Position_Upright,annotator,POSTURE
2022-03-07 21:54:33.312,2022-03-07 21:55:32.312,In_Position_Upright,annotator,POSTURE
2022-03-07 21:55:32.312,2022-03-07 21:55:52.312,In_Position_Upright,annotator,POSTURE
2022-03-07 21:55:52.312,2022-03-07 21:56:27.312,In_Position_Sitting,annotator,POSTURE
2022-03-07 21:56:27.312,2022-03-07 21:57:15.300,In_Position_Sitting,annotator,POSTURE
2022-03-07 21:57:15.300,2022-03-07 21:57:34.300,In_Position_Sitting,annotator,POSTURE
2022-03-07 21:57:34.300,2022-03-07 21:57:51.300,In_Position_Sitting,annotator,POSTURE
2022-03-07 21:57:51.300,2022-03-07 21:58:34.300,In_Position_Sitting,annotator,POSTURE
2022-03-07 21:58:34.300,2022-03-07 21:59:04.300,In_Position_Sitting,annotator,POSTURE
2022-03-07 21:59:04.300,2022-03-07 21:59:22.300,In_Position_Sitting,annotator,POSTURE
2022-03-07 21:59:22.300,2022-03-07 22:00:47.300,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:00:47.300,2022-03-07 22:00:54.300,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:00:54.300,2022-03-07 22:01:12.300,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:01:12.300,2022-03-07 22:01:37.300,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:01:37.300,2022-03-07 22:01:44.300,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:01:44.300,2022-03-07 22:02:20.300,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:02:20.300,2022-03-07 22:02:32.300,In_Position_Upright,annotator,POSTURE
2022-03-07 22:02:32.300,2022-03-07 22:02:43.287,In_Position_Upright,annotator,POSTURE
2022-03-07 22:02:43.287,2022-03-07 22:02:49.287,In_Position_Upright,annotator,POSTURE
2022-03-07 22:02:49.287,2022-03-07 22:05:30.287,In_Position_Upright,annotator,POSTURE
2022-03-07 22:05:30.287,2022-03-07 22:06:02.287,In_Position_Upright,annotator,POSTURE
2022-03-07 22:06:02.287,2022-03-07 22:08:21.275,In_Position_Upright,annotator,POSTURE
2022-03-07 22:08:21.275,2022-03-07 22:08:37.275,In_Position_Upright,annotator,POSTURE
2022-03-07 22:08:37.275,2022-03-07 22:09:01.275,In_Position_Upright,annotator,POSTURE
2022-03-07 22:09:04.275,2022-03-07 22:10:25.275,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:10:25.275,2022-03-07 22:10:35.275,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:10:35.275,2022-03-07 22:10:50.275,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:10:50.275,2022-03-07 22:11:26.275,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:11:26.275,2022-03-07 22:11:42.275,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:11:42.275,2022-03-07 22:12:12.275,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:12:12.275,2022-03-07 22:12:54.275,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:12:54.275,2022-03-07 22:14:27.262,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:14:27.262,2022-03-07 22:31:10.225,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:31:10.225,2022-03-07 22:31:51.225,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:31:51.225,2022-03-07 22:31:55.225,In_Position_Upright,annotator,POSTURE
2022-03-07 22:31:55.225,2022-03-07 22:32:37.225,In_Position_Kneeling,annotator,POSTURE
2022-03-07 22:32:37.225,2022-03-07 22:32:49.225,In_Position_Upright,annotator,POSTURE
2022-03-07 22:32:49.225,2022-03-07 22:33:07.225,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:33:07.225,2022-03-07 22:33:15.225,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:33:15.225,2022-03-07 22:41:05.212,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:41:05.212,2022-03-07 22:41:39.200,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:41:39.200,2022-03-07 22:42:47.200,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:42:47.200,2022-03-07 22:44:47.200,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:44:47.200,2022-03-07 22:45:12.200,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:45:12.200,2022-03-07 22:45:36.200,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:45:36.200,2022-03-07 22:45:45.200,In_Position_Upright,annotator,POSTURE
2022-03-07 22:45:45.200,2022-03-07 22:45:52.200,In_Position_Upright,annotator,POSTURE
2022-03-07 22:45:52.200,2022-03-07 22:46:08.200,In_Position_Upright,annotator,POSTURE
2022-03-07 22:46:08.200,2022-03-07 22:46:34.200,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:46:34.200,2022-03-07 22:49:33.187,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:49:33.187,2022-03-07 22:50:48.187,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:50:48.187,2022-03-07 22:53:53.175,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:53:53.175,2022-03-07 22:54:31.175,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:54:31.175,2022-03-07 22:56:34.175,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:56:34.175,2022-03-07 22:56:43.175,In_Position_Sitting,annotator,POSTURE
2022-03-07 22:56:43.175,2022-03-07 23:00:44.162,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:00:44.162,2022-03-07 23:00:53.162,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:00:53.162,2022-03-07 23:01:02.162,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:01:02.162,2022-03-07 23:08:23.150,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:08:23.150,2022-03-07 23:09:29.137,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:09:29.137,2022-03-07 23:09:55.137,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:09:55.137,2022-03-07 23:10:29.137,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:10:29.137,2022-03-07 23:19:59.125,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:19:59.125,2022-03-07 23:20:17.125,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:20:17.125,2022-03-07 23:21:17.112,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:21:17.112,2022-03-07 23:22:30.112,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:22:30.112,2022-03-07 23:23:01.112,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:23:01.112,2022-03-07 23:25:08.112,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:25:08.112,2022-03-07 23:26:01.112,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:26:01.112,2022-03-07 23:26:56.100,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:26:56.100,2022-03-07 23:30:10.100,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:30:10.100,2022-03-07 23:33:07.087,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:33:07.087,2022-03-07 23:33:39.087,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:33:39.087,2022-03-07 23:34:07.087,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:34:07.087,2022-03-07 23:34:18.087,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:34:18.087,2022-03-07 23:35:22.087,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:35:22.087,2022-03-07 23:35:36.087,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:35:36.087,2022-03-07 23:36:46.087,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:36:46.087,2022-03-07 23:36:59.087,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:36:59.087,2022-03-07 23:37:07.087,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:37:07.087,2022-03-07 23:37:33.075,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:37:33.075,2022-03-07 23:37:51.075,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:37:51.075,2022-03-07 23:38:35.075,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:38:35.075,2022-03-07 23:38:54.075,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:38:54.075,2022-03-07 23:39:37.075,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:39:37.075,2022-03-07 23:40:33.075,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:40:33.075,2022-03-07 23:41:22.075,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:41:22.075,2022-03-07 23:42:50.062,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:42:50.062,2022-03-07 23:42:56.062,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:42:56.062,2022-03-07 23:43:25.062,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:43:25.062,2022-03-07 23:44:56.062,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:44:56.062,2022-03-07 23:45:23.062,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:45:23.062,2022-03-07 23:45:53.062,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:45:53.062,2022-03-07 23:46:16.062,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:46:16.062,2022-03-07 23:46:37.062,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:46:37.062,2022-03-07 23:47:45.062,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:47:45.062,2022-03-07 23:48:19.050,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:48:19.050,2022-03-07 23:49:01.050,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:49:01.050,2022-03-07 23:49:55.050,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:49:55.050,2022-03-07 23:50:09.050,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:50:09.050,2022-03-07 23:51:56.050,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:51:56.050,2022-03-07 23:52:07.050,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:52:07.050,2022-03-07 23:52:41.050,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:52:41.050,2022-03-07 23:52:54.050,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:52:54.050,2022-03-07 23:53:02.050,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:53:02.050,2022-03-07 23:53:22.050,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:53:22.050,2022-03-07 23:54:27.037,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:54:27.037,2022-03-07 23:54:39.037,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:54:39.037,2022-03-07 23:54:50.037,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:54:50.037,2022-03-07 23:55:02.037,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:55:02.037,2022-03-07 23:55:10.037,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:55:10.037,2022-03-07 23:55:25.037,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:55:25.037,2022-03-07 23:56:02.037,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:56:02.037,2022-03-07 23:56:27.037,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:56:27.037,2022-03-07 23:56:37.037,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:56:37.037,2022-03-07 23:58:35.037,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:58:35.037,2022-03-07 23:59:16.037,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:59:16.037,2022-03-07 23:59:43.025,In_Position_Sitting,annotator,POSTURE
2022-03-07 23:59:43.025,2022-03-08 00:00:36.025,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:00:36.025,2022-03-08 00:00:58.025,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:00:58.025,2022-03-08 00:01:02.025,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:01:02.025,2022-03-08 00:02:48.025,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:02:48.025,2022-03-08 00:06:21.012,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:06:21.012,2022-03-08 00:07:12.012,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:07:12.012,2022-03-08 00:08:54.012,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:08:54.012,2022-03-08 00:09:29.012,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:09:29.012,2022-03-08 00:10:23.012,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:10:23.012,2022-03-08 00:10:45.000,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:10:45.000,2022-03-08 00:12:15.000,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:12:15.000,2022-03-08 00:13:17.000,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:13:17.000,2022-03-08 00:13:36.000,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:13:36.000,2022-03-08 00:14:07.000,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:14:07.000,2022-03-08 00:14:17.000,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:14:17.000,2022-03-08 00:14:56.000,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:14:56.000,2022-03-08 00:15:02.000,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:15:02.000,2022-03-08 00:16:43.987,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:16:43.987,2022-03-08 00:16:59.987,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:16:59.987,2022-03-08 00:17:36.987,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:17:36.987,2022-03-08 00:18:18.987,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:18:18.987,2022-03-08 00:19:44.987,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:19:44.987,2022-03-08 00:20:42.987,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:20:42.987,2022-03-08 00:21:53.975,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:21:53.975,2022-03-08 00:22:46.975,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:22:46.975,2022-03-08 00:23:55.975,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:23:55.975,2022-03-08 00:24:25.975,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:24:25.975,2022-03-08 00:24:53.975,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:24:53.975,2022-03-08 00:24:58.975,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:24:58.975,2022-03-08 00:27:44.962,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:27:44.962,2022-03-08 00:27:48.962,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:27:48.962,2022-03-08 00:28:00.962,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:28:00.962,2022-03-08 00:28:39.962,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:28:39.962,2022-03-08 00:28:49.962,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:28:49.962,2022-03-08 00:28:54.962,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:28:54.962,2022-03-08 00:29:18.962,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:29:18.962,2022-03-08 00:29:32.962,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:29:32.962,2022-03-08 00:29:59.962,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:29:59.962,2022-03-08 00:30:17.962,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:30:17.962,2022-03-08 00:30:32.962,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:30:32.962,2022-03-08 00:30:48.962,In_Position_Sitting,annotator,POSTURE
2022-03-08 00:30:48.962,2022-03-08 00:31:24.962,In_Position_Upright,annotator,POSTURE
2022-03-08 00:31:24.962,2022-03-08 00:31:42.962,In_Position_Upright,annotator,POSTURE
2022-03-08 00:31:42.962,2022-03-08 00:33:58.950,In_Position_Upright,annotator,POSTURE
2022-03-08 00:33:58.950,2022-03-08 00:34:17.950,In_Position_Upright,annotator,POSTURE
2022-03-08 00:34:17.950,2022-03-08 00:35:21.950,In_Position_Upright,annotator,POSTURE
2022-03-08 00:35:21.950,2022-03-08 00:35:41.950,In_Position_Upright,annotator,POSTURE
