start,end,type,night
1646190090.0,1646190620.0,wake,2022-03-02
1646191360.0,1646193680.0,wake,2022-03-02
1646194140.0,1646194570.0,wake,2022-03-02
1646194890.0,1646195270.0,wake,2022-03-02
1646195680.0,1646196740.0,wake,2022-03-02
1646197070.0,1646197230.0,wake,2022-03-02
1646197670.0,1646198060.0,wake,2022-03-02
1646198860.0,1646199260.0,wake,2022-03-02
1646200150.0,1646200430.0,wake,2022-03-02
1646200760.0,1646201610.0,wake,2022-03-02
1646201990.0,1646202290.0,wake,2022-03-02
1646202750.0,1646202820.0,wake,2022-03-02
1646203320.0,1646203680.0,wake,2022-03-02
1646203990.0,1646204060.0,wake,2022-03-02
1646222260.0,1646222450.0,wake,2022-03-02
1646190020.0,1646190750.0,motion,2022-03-02
1646191320.0,1646193660.0,motion,2022-03-02
1646194090.0,1646199390.0,motion,2022-03-02
1646200130.0,1646201590.0,motion,2022-03-02
1646201920.0,1646202810.0,motion,2022-03-02
1646203190.0,1646204040.0,motion,2022-03-02
1646213190.0,1646213200.0,motion,2022-03-02
1646213640.0,1646213670.0,motion,2022-03-02
1646214750.0,1646214770.0,motion,2022-03-02
1646216770.0,1646216790.0,motion,2022-03-02
1646218660.0,1646218680.0,motion,2022-03-02
1646219110.0,1646219150.0,motion,2022-03-02
1646220120.0,1646220360.0,motion,2022-03-02
1646222180.0,1646222420.0,motion,2022-03-02
1646222800.0,1646222820.0,motion,2022-03-02
1646224460.0,1646224480.0,motion,2022-03-02
1646227890.0,1646227980.0,motion,2022-03-02
1646229360.0,1646229370.0,motion,2022-03-02
1646230480.0,1646230530.0,motion,2022-03-02
1646234700.0,1646234940.0,motion,2022-03-02
1646277090.0,1646277250.0,wake,2022-03-03
1646278680.0,1646278930.0,wake,2022-03-03
1646279910.0,1646280340.0,wake,2022-03-03
1646280770.0,1646281170.0,wake,2022-03-03
1646281510.0,1646281580.0,wake,2022-03-03
1646282130.0,1646282140.0,wake,2022-03-03
1646282900.0,1646283160.0,wake,2022-03-03
1646285900.0,1646286120.0,wake,2022-03-03
1646287910.0,1646288380.0,wake,2022-03-03
1646288940.0,1646289450.0,wake,2022-03-03
1646310670.0,1646310810.0,wake,2022-03-03
