start,end,type,night
1651284200.0,1651284250.0,wake,2022-04-30
1651287480.0,1651287540.0,wake,2022-04-30
1651287950.0,1651288090.0,wake,2022-04-30
1651288460.0,1651288540.0,wake,2022-04-30
1651290050.0,1651290690.0,wake,2022-04-30
1651314560.0,1651314930.0,wake,2022-04-30
1651315260.0,1651315340.0,wake,2022-04-30
1651316080.0,1651316460.0,wake,2022-04-30
1651317250.0,1651317280.0,wake,2022-04-30
1651319900.0,1651320360.0,wake,2022-04-30
1651320760.0,1651321030.0,wake,2022-04-30
1651324450.0,1651324530.0,wake,2022-04-30
1651324840.0,1651324860.0,wake,2022-04-30
1651325650.0,1651325710.0,wake,2022-04-30
1651326610.0,1651326660.0,wake,2022-04-30
1651327200.0,1651327790.0,wake,2022-04-30
1651328950.0,1651328980.0,wake,2022-04-30
1651329830.0,1651329890.0,wake,2022-04-30
1651330200.0,1651330230.0,wake,2022-04-30
1651284140.0,1651284660.0,motion,2022-04-30
1651285620.0,1651285640.0,motion,2022-04-30
1651286170.0,1651286480.0,motion,2022-04-30
1651287210.0,1651287590.0,motion,2022-04-30
1651287920.0,1651288520.0,motion,2022-04-30
1651290010.0,1651290660.0,motion,2022-04-30
1651291470.0,1651291490.0,motion,2022-04-30
1651295540.0,1651295570.0,motion,2022-04-30
1651296080.0,1651296100.0,motion,2022-04-30
1651301130.0,1651301150.0,motion,2022-04-30
1651304600.0,1651304620.0,motion,2022-04-30
1651308420.0,1651308440.0,motion,2022-04-30
1651311150.0,1651311170.0,motion,2022-04-30
1651311820.0,1651311840.0,motion,2022-04-30
1651313170.0,1651313190.0,motion,2022-04-30
1651313670.0,1651313690.0,motion,2022-04-30
1651314300.0,1651316430.0,motion,2022-04-30
1651317190.0,1651317390.0,motion,2022-04-30
1651317750.0,1651317840.0,motion,2022-04-30
1651318200.0,1651318300.0,motion,2022-04-30
1651319170.0,1651321130.0,motion,2022-04-30
1651321480.0,1651321570.0,motion,2022-04-30
1651323820.0,1651324010.0,motion,2022-04-30
1651324380.0,1651324880.0,motion,2022-04-30
1651325470.0,1651325980.0,motion,2022-04-30
1651326400.0,1651326640.0,motion,2022-04-30
1651327170.0,1651327950.0,motion,2022-04-30
1651328560.0,1651329280.0,motion,2022-04-30
1651329800.0,1651330220.0,motion,2022-04-30
1651024950.0,1651025030.0,wake,2022-04-27
1651025870.0,1651026490.0,wake,2022-04-27
1651027060.0,1651027110.0,wake,2022-04-27
1651027440.0,1651027730.0,wake,2022-04-27
1651028580.0,1651029200.0,wake,2022-04-27
1651029560.0,1651029610.0,wake,2022-04-27
1651029990.0,1651030170.0,wake,2022-04-27
1651058380.0,1651059410.0,wake,2022-04-27
1651060950.0,1651061710.0,wake,2022-04-27
1651063000.0,1651063070.0,wake,2022-04-27
1651066510.0,1651066600.0,wake,2022-04-27
1651068330.0,1651068380.0,wake,2022-04-27
1651070570.0,1651070670.0,wake,2022-04-27
1651071110.0,1651071120.0,wake,2022-04-27
1651024820.0,1651025100.0,motion,2022-04-27
1651025420.0,1651025510.0,motion,2022-04-27
1651025830.0,1651028190.0,motion,2022-04-27
1651028550.0,1651030270.0,motion,2022-04-27
1651035500.0,1651035520.0,motion,2022-04-27
1651041240.0,1651041260.0,motion,2022-04-27
1651041930.0,1651041950.0,motion,2022-04-27
1651042500.0,1651042520.0,motion,2022-04-27
1651053710.0,1651053730.0,motion,2022-04-27
1651058320.0,1651059380.0,motion,2022-04-27
1651060900.0,1651062150.0,motion,2022-04-27
1651062840.0,1651063020.0,motion,2022-04-27
1651064330.0,1651064350.0,motion,2022-04-27
1651064820.0,1651065380.0,motion,2022-04-27
