start,end,type,night
1643684610.0,1643685440.0,wake,2022-02-01
1643686060.0,1643686440.0,wake,2022-02-01
1643687220.0,1643687330.0,wake,2022-02-01
1643687850.0,1643688470.0,wake,2022-02-01
1643688780.0,1643688800.0,wake,2022-02-01
1643690950.0,1643691500.0,wake,2022-02-01
1643692430.0,1643692490.0,wake,2022-02-01
1643693530.0,1643693590.0,wake,2022-02-01
1643727230.0,1643727270.0,wake,2022-02-01
1643727600.0,1643728350.0,wake,2022-02-01
1643729150.0,1643729170.0,wake,2022-02-01
1643730130.0,1643730140.0,wake,2022-02-01
1643684420.0,1643685440.0,motion,2022-02-01
1643685910.0,1643686460.0,motion,2022-02-01
1643687180.0,1643687390.0,motion,2022-02-01
1643687820.0,1643688890.0,motion,2022-02-01
1643689870.0,1643690280.0,motion,2022-02-01
1643690890.0,1643691470.0,motion,2022-02-01
1643691860.0,1643692010.0,motion,2022-02-01
1643692320.0,1643692460.0,motion,2022-02-01
1643692910.0,1643692930.0,motion,2022-02-01
1643693340.0,1643693560.0,motion,2022-02-01
1643697180.0,1643697190.0,motion,2022-02-01
1643698570.0,1643698600.0,motion,2022-02-01
1643699070.0,1643699090.0,motion,2022-02-01
1643699740.0,1643699760.0,motion,2022-02-01
1643704990.0,1643705280.0,motion,2022-02-01
1643706230.0,1643706250.0,motion,2022-02-01
1643708180.0,1643708210.0,motion,2022-02-01
1643713090.0,1643713110.0,motion,2022-02-01
1643714120.0,1643714410.0,motion,2022-02-01
1643716220.0,1643716240.0,motion,2022-02-01
1643716570.0,1643716600.0,motion,2022-02-01
1643719390.0,1643719420.0,motion,2022-02-01
1643720710.0,1643720730.0,motion,2022-02-01
1643722900.0,1643722920.0,motion,2022-02-01
1643725220.0,1643725250.0,motion,2022-02-01
1643727190.0,1643728510.0,motion,2022-02-01
1643729090.0,1643729250.0,motion,2022-02-01
1643729730.0,1643730110.0,motion,2022-02-01
1643730460.0,1643730560.0,motion,2022-02-01
1643857480.0,1643858170.0,wake,2022-02-03
1643859330.0,1643859410.0,wake,2022-02-03
1643860390.0,1643860810.0,wake,2022-02-03
1643861740.0,1643863150.0,wake,2022-02-03
1643863820.0,1643864100.0,wake,2022-02-03
1643865140.0,1643865730.0,wake,2022-02-03
1643867790.0,1643867800.0,wake,2022-02-03
1643868410.0,1643868540.0,wake,2022-02-03
1643868950.0,1643868960.0,wake,2022-02-03
1643857300.0,1643859370.0,motion,2022-02-03
1643860120.0,1643861010.0,motion,2022-02-03
1643861650.0,1643864080.0,motion,2022-02-03
1643865090.0,1643866110.0,motion,2022-02-03
1643866660.0,1643867240.0,motion,2022-02-03
1643867640.0,1643867940.0,motion,2022-02-03
1643868340.0,1643869300.0,motion,2022-02-03
1643875620.0,1643875640.0,motion,2022-02-03
1643876480.0,1643876500.0,motion,2022-02-03
1643877530.0,1643877550.0,motion,2022-02-03
1643878030.0,1643878040.0,motion,2022-02-03
1643879780.0,1643879800.0,motion,2022-02-03
1643880920.0,1643880930.0,motion,2022-02-03
1643881450.0,1643881480.0,motion,2022-02-03
1643881930.0,1643881940.0,motion,2022-02-03
1643883200.0,1643883210.0,motion,2022-02-03
1643883590.0,1643883610.0,motion,2022-02-03
1643885420.0,1643885440.0,motion,2022-02-03
1643887790.0,1643887800.0,motion,2022-02-03
1643889230.0,1643889250.0,motion,2022-02-03
1643890000.0,1643890030.0,motion,2022-02-03
1643891100.0,1643891120.0,motion,2022-02-03
1643891660.0,1643891690.0,motion,2022-02-03
1643895920.0,1643895940.0,motion,2022-02-03
1643896530.0,1643896550.0,motion,2022-02-03
1643898030.0,1643898050.0,motion,2022-02-03
1643901340.0,1643901360.0,motion,2022-02-03
1643902610.0,1643902820.0,motion,2022-02-03
1643903560.0,1643903570.0,motion,2022-02-03
1643770910.0,1643772150.0,wake,2022-02-02
1643772540.0,1643774260.0,wake,2022-02-02
1643774680.0,1643775810.0,wake,2022-02-02
1643776310.0,1643777950.0,wake,2022-02-02
