start,end,type,night
1649383290.0,1649384550.0,wake,2022-04-08
1649385020.0,1649385420.0,wake,2022-04-08
1649389090.0,1649390590.0,wake,2022-04-08
1649391640.0,1649391730.0,wake,2022-04-08
1649392150.0,1649392720.0,wake,2022-04-08
1649406850.0,1649408040.0,wake,2022-04-08
1649408370.0,1649409660.0,wake,2022-04-08
1649423240.0,1649423530.0,wake,2022-04-08
1649425370.0,1649425590.0,wake,2022-04-08
1649426080.0,1649426090.0,wake,2022-04-08
1649426720.0,1649426810.0,wake,2022-04-08
1649429490.0,1649429530.0,wake,2022-04-08
1649383220.0,1649384510.0,motion,2022-04-08
1649384960.0,1649385700.0,motion,2022-04-08
1649386070.0,1649386090.0,motion,2022-04-08
1649386930.0,1649386980.0,motion,2022-04-08
1649388500.0,1649388520.0,motion,2022-04-08
1649388970.0,1649390570.0,motion,2022-04-08
1649391590.0,1649391700.0,motion,2022-04-08
1649392110.0,1649392690.0,motion,2022-04-08
1649393560.0,1649393670.0,motion,2022-04-08
1649394540.0,1649395150.0,motion,2022-04-08
1649397950.0,1649398100.0,motion,2022-04-08
1649403060.0,1649403080.0,motion,2022-04-08
1649406540.0,1649407990.0,motion,2022-04-08
1649408300.0,1649409610.0,motion,2022-04-08
1649410910.0,1649410930.0,motion,2022-04-08
1649411510.0,1649411530.0,motion,2022-04-08
1649411920.0,1649412140.0,motion,2022-04-08
1649412500.0,1649412520.0,motion,2022-04-08
1649417760.0,1649417780.0,motion,2022-04-08
1649419210.0,1649419230.0,motion,2022-04-08
1649419990.0,1649420020.0,motion,2022-04-08
1649420470.0,1649420490.0,motion,2022-04-08
1649421330.0,1649421360.0,motion,2022-04-08
1649422000.0,1649422180.0,motion,2022-04-08
1649422570.0,1649422590.0,motion,2022-04-08
1649423170.0,1649423510.0,motion,2022-04-08
1649425090.0,1649425630.0,motion,2022-04-08
1649426000.0,1649426100.0,motion,2022-04-08
1649426670.0,1649426760.0,motion,2022-04-08
1649427260.0,1649427410.0,motion,2022-04-08
1649427960.0,1649427980.0,motion,2022-04-08
1649428370.0,1649428560.0,motion,2022-04-08
1649429050.0,1649429860.0,motion,2022-04-08
1649469690.0,1649472330.0,wake,2022-04-09
1649474400.0,1649474440.0,wake,2022-04-09
1649475540.0,1649475920.0,wake,2022-04-09
1649478020.0,1649478360.0,wake,2022-04-09
1649478720.0,1649478970.0,wake,2022-04-09
1649479520.0,1649479620.0,wake,2022-04-09
1649493040.0,1649495840.0,wake,2022-04-09
1649496340.0,1649496360.0,wake,2022-04-09
1649513650.0,1649514060.0,wake,2022-04-09
1649469620.0,1649472300.0,motion,2022-04-09
1649474340.0,1649474430.0,motion,2022-04-09
1649474800.0,1649474820.0,motion,2022-04-09
1649475200.0,1649476380.0,motion,2022-04-09
1649476690.0,1649476850.0,motion,2022-04-09
1649477190.0,1649477280.0,motion,2022-04-09
1649477800.0,1649479080.0,motion,2022-04-09
1649479490.0,1649479580.0,motion,2022-04-09
1649480130.0,1649480200.0,motion,2022-04-09
1649491750.0,1649491770.0,motion,2022-04-09
1649492880.0,1649495800.0,motion,2022-04-09
1649496300.0,1649496560.0,motion,2022-04-09
1649496890.0,1649497130.0,motion,2022-04-09
1649497880.0,1649498210.0,motion,2022-04-09
1649498530.0,1649498550.0,motion,2022-04-09
1649499770.0,1649499940.0,motion,2022-04-09
1649509540.0,1649509740.0,motion,2022-04-09
1649511030.0,1649511240.0,motion,2022-04-09
1649511890.0,1649512750.0,motion,2022-04-09
1649513450.0,1649514130.0,motion,2022-04-09
1649516290.0,1649516310.0,motion,2022-04-09
1649556090.0,1649556120.0,wake,2022-04-10
1649558100.0,1649558130.0,wake,2022-04-10
1649561890.0,1649561930.0,wake,2022-04-10
1649562540.0,1649562980.0,wake,2022-04-10
1649564130.0,1649564490.0,wake,2022-04-10
1649565630.0,1649565660.0,wake,2022-04-10
1649568140.0,1649568230.0,wake,2022-04-10
1649579130.0,1649581500.0,wake,2022-04-10
1649584420.0,1649584520.0,wake,2022-04-10
1649556020.0,1649556080.0,motion,2022-04-10
1649556580.0,1649556890.0,motion,2022-04-10
1649557440.0,1649558130.0,motion,2022-04-10
1649558660.0,1649558680.0,motion,2022-04-10
1649561470.0,1649561480.0,motion,2022-04-10
1649561870.0,1649561920.0,motion,2022-04-10
1649562230.0,1649562950.0,motion,2022-04-10
1649563950.0,1649564450.0,motion,2022-04-10
1649565570.0,1649565640.0,motion,2022-04-10
1649566170.0,1649566200.0,motion,2022-04-10
1649567200.0,1649567210.0,motion,2022-04-10
1649567870.0,1649568190.0,motion,2022-04-10
1649578820.0,1649581480.0,motion,2022-04-10
1649583060.0,1649583340.0,motion,2022-04-10
1649584350.0,1649584480.0,motion,2022-04-10
1649585160.0,1649585180.0,motion,2022-04-10
1649589960.0,1649589970.0,motion,2022-04-10
1649593210.0,1649593430.0,motion,2022-04-10
1649597850.0,1649598010.0,motion,2022-04-10
1649599890.0,1649600340.0,motion,2022-04-10
1649600850.0,1649601140.0,motion,2022-04-10
1649602180.0,1649602200.0,motion,2022-04-10
1649296910.0,1649299370.0,wake,2022-04-07
1649300200.0,1649302010.0,wake,2022-04-07
1649305230.0,1649305310.0,wake,2022-04-07
1649306740.0,1649307830.0,wake,2022-04-07
1649321030.0,1649321830.0,wake,2022-04-07
1649322250.0,1649322400.0,wake,2022-04-07
1649322870.0,1649323570.0,wake,2022-04-07
1649327980.0,1649329400.0,wake,2022-04-07
1649341890.0,1649341910.0,wake,2022-04-07
1649296870.0,1649299350.0,motion,2022-04-07
1649299860.0,1649302370.0,motion,2022-04-07
1649302940.0,1649302960.0,motion,2022-04-07
1649303380.0,1649303390.0,motion,2022-04-07
1649304300.0,1649304420.0,motion,2022-04-07
1649304880.0,1649305450.0,motion,2022-04-07
1649305780.0,1649307860.0,motion,2022-04-07
1649313060.0,1649313070.0,motion,2022-04-07
1649314930.0,1649314950.0,motion,2022-04-07
1649320650.0,1649322380.0,motion,2022-04-07
