START_TIME,STOP_TIME,PREDICTION,SOURCE,LABELSET
2022-04-05 12:49:38.837,2022-04-05 12:49:52.837,Free_Living,annotator,Experimental situation
2022-04-05 12:49:55.837,2022-04-05 12:51:04.837,Free_Living,annotator,Experimental situation
2022-04-05 12:51:04.837,2022-04-05 12:51:11.837,Free_Living,annotator,Experimental situation
2022-04-05 12:51:11.837,2022-04-05 12:51:44.837,Free_Living,annotator,Experimental situation
2022-04-05 12:51:44.837,2022-04-05 12:51:47.837,Free_Living,annotator,Experimental situation
2022-04-05 12:51:47.837,2022-04-05 12:52:09.837,Free_Living,annotator,Experimental situation
2022-04-05 12:52:09.837,2022-04-05 12:52:12.837,Free_Living,annotator,Experimental situation
2022-04-05 12:52:12.837,2022-04-05 12:53:00.837,Free_Living,annotator,Experimental situation
2022-04-05 12:53:00.837,2022-04-05 12:53:02.837,Free_Living,annotator,Experimental situation
2022-04-05 12:53:02.837,2022-04-05 12:53:24.825,Free_Living,annotator,Experimental situation
2022-04-05 12:53:24.825,2022-04-05 12:55:31.825,Free_Living,annotator,Experimental situation
2022-04-05 12:55:31.825,2022-04-05 12:55:36.825,Free_Living,annotator,Experimental situation
2022-04-05 12:55:36.825,2022-04-05 12:56:31.825,Free_Living,annotator,Experimental situation
2022-04-05 12:56:31.825,2022-04-05 12:56:51.825,Free_Living,annotator,Experimental situation
2022-04-05 12:56:51.825,2022-04-05 12:57:17.825,Free_Living,annotator,Experimental situation
2022-04-05 12:57:17.825,2022-04-05 12:58:26.825,Free_Living,annotator,Experimental situation
2022-04-05 12:58:26.825,2022-04-05 12:59:19.825,Free_Living,annotator,Experimental situation
2022-04-05 12:59:19.825,2022-04-05 12:59:28.825,Free_Living,annotator,Experimental situation
2022-04-05 12:59:28.825,2022-04-05 12:59:43.825,Free_Living,annotator,Experimental situation
2022-04-05 12:59:43.825,2022-04-05 12:59:51.825,Free_Living,annotator,Experimental situation
2022-04-05 12:59:51.825,2022-04-05 13:00:05.825,Free_Living,annotator,Experimental situation
2022-04-05 13:00:05.825,2022-04-05 13:01:01.825,Free_Living,annotator,Experimental situation
2022-04-05 13:01:01.825,2022-04-05 13:01:32.812,Free_Living,annotator,Experimental situation
2022-04-05 13:01:32.812,2022-04-05 13:01:51.812,Free_Living,annotator,Experimental situation
2022-04-05 13:01:51.812,2022-04-05 13:04:40.812,Free_Living,annotator,Experimental situation
2022-04-05 13:04:40.812,2022-04-05 13:05:46.812,Free_Living,annotator,Experimental situation
2022-04-05 13:05:46.812,2022-04-05 13:10:43.800,Free_Living,annotator,Experimental situation
2022-04-05 13:10:43.800,2022-04-05 13:10:50.800,Free_Living,annotator,Experimental situation
2022-04-05 13:10:50.800,2022-04-05 13:11:04.800,Free_Living,annotator,Experimental situation
2022-04-05 13:11:04.800,2022-04-05 13:12:24.800,Free_Living,annotator,Experimental situation
2022-04-05 13:12:24.800,2022-04-05 13:13:20.800,Free_Living,annotator,Experimental situation
2022-04-05 13:13:20.800,2022-04-05 13:16:10.800,Free_Living,annotator,Experimental situation
2022-04-05 13:16:10.800,2022-04-05 13:16:31.787,Free_Living,annotator,Experimental situation
2022-04-05 13:16:31.787,2022-04-05 13:16:51.787,Free_Living,annotator,Experimental situation
2022-04-05 13:16:51.787,2022-04-05 13:17:00.787,Free_Living,annotator,Experimental situation
2022-04-05 13:17:00.787,2022-04-05 13:17:03.787,Free_Living,annotator,Experimental situation
2022-04-05 13:17:03.787,2022-04-05 13:17:15.787,Free_Living,annotator,Experimental situation
2022-04-05 13:17:15.787,2022-04-05 13:27:33.775,Free_Living,annotator,Experimental situation
2022-04-05 13:27:33.775,2022-04-05 13:28:19.775,Free_Living,annotator,Experimental situation
2022-04-05 13:28:19.775,2022-04-05 13:28:26.775,Free_Living,annotator,Experimental situation
2022-04-05 13:28:26.775,2022-04-05 13:28:38.775,Free_Living,annotator,Experimental situation
2022-04-05 13:28:38.775,2022-04-05 13:29:28.775,Free_Living,annotator,Experimental situation
2022-04-05 13:29:28.775,2022-04-05 13:29:36.775,Free_Living,annotator,Experimental situation
2022-04-05 13:29:36.775,2022-04-05 13:29:44.775,Free_Living,annotator,Experimental situation
2022-04-05 13:29:44.775,2022-04-05 13:29:49.775,Free_Living,annotator,Experimental situation
2022-04-05 13:29:49.775,2022-04-05 13:31:23.775,Free_Living,annotator,Experimental situation
2022-04-05 13:31:23.775,2022-04-05 13:31:27.775,Free_Living,annotator,Experimental situation
2022-04-05 13:31:27.775,2022-04-05 13:32:40.762,Free_Living,annotator,Experimental situation
2022-04-05 13:32:40.762,2022-04-05 13:32:54.762,Free_Living,annotator,Experimental situation
2022-04-05 13:32:55.762,2022-04-05 13:33:38.762,Free_Living,annotator,Experimental situation
2022-04-05 13:33:38.762,2022-04-05 13:33:47.762,Free_Living,annotator,Experimental situation
2022-04-05 13:33:47.762,2022-04-05 13:34:01.762,Free_Living,annotator,Experimental situation
2022-04-05 13:34:01.762,2022-04-05 13:34:32.762,Free_Living,annotator,Experimental situation
2022-04-05 13:34:32.762,2022-04-05 13:34:45.762,Free_Living,annotator,Experimental situation
2022-04-05 13:34:45.762,2022-04-05 13:34:58.762,Free_Living,annotator,Experimental situation
2022-04-05 13:34:58.762,2022-04-05 13:35:13.762,Free_Living,annotator,Experimental situation
2022-04-05 13:35:13.762,2022-04-05 13:37:20.762,Free_Living,annotator,Experimental situation
2022-04-05 13:37:20.762,2022-04-05 13:37:35.762,Free_Living,annotator,Experimental situation
2022-04-05 13:37:35.762,2022-04-05 13:37:42.762,Free_Living,annotator,Experimental situation
2022-04-05 13:37:42.762,2022-04-05 13:38:59.762,Free_Living,annotator,Experimental situation
2022-04-05 13:38:59.762,2022-04-05 13:39:11.762,Free_Living,annotator,Experimental situation
2022-04-05 13:39:11.762,2022-04-05 13:40:10.750,Free_Living,annotator,Experimental situation
2022-04-05 13:40:10.750,2022-04-05 13:41:22.750,Free_Living,annotator,Experimental situation
2022-04-05 13:41:22.750,2022-04-05 13:43:28.750,Free_Living,annotator,Experimental situation
2022-04-05 13:43:28.750,2022-04-05 13:43:59.750,Free_Living,annotator,Experimental situation
2022-04-05 13:43:59.750,2022-04-05 13:44:09.750,Free_Living,annotator,Experimental situation
2022-04-05 13:44:09.750,2022-04-05 13:46:03.750,Free_Living,annotator,Experimental situation
2022-04-05 13:46:03.750,2022-04-05 13:47:25.737,Free_Living,annotator,Experimental situation
2022-04-05 13:47:25.737,2022-04-05 13:47:44.737,Free_Living,annotator,Experimental situation
2022-04-05 13:47:44.737,2022-04-05 13:48:24.737,Free_Living,annotator,Experimental situation
2022-04-05 13:48:24.737,2022-04-05 13:48:46.737,Free_Living,annotator,Experimental situation
2022-04-05 13:48:46.737,2022-04-05 13:49:21.737,Free_Living,annotator,Experimental situation
2022-04-05 13:49:21.737,2022-04-05 13:50:01.737,Free_Living,annotator,Experimental situation
2022-04-05 13:50:01.737,2022-04-05 13:51:07.737,Free_Living,annotator,Experimental situation
2022-04-05 13:51:07.737,2022-04-05 13:52:38.737,Free_Living,annotator,Experimental situation
2022-04-05 13:52:38.737,2022-04-05 13:53:40.737,Free_Living,annotator,Experimental situation
2022-04-05 13:53:40.737,2022-04-05 13:53:58.737,Free_Living,annotator,Experimental situation
2022-04-05 13:53:58.737,2022-04-05 13:54:16.737,Free_Living,annotator,Experimental situation
2022-04-05 13:54:16.737,2022-04-05 13:55:18.725,Free_Living,annotator,Experimental situation
2022-04-05 13:55:18.725,2022-04-05 13:56:18.725,Free_Living,annotator,Experimental situation
2022-04-05 13:56:18.725,2022-04-05 13:56:35.725,Free_Living,annotator,Experimental situation
2022-04-05 13:56:35.725,2022-04-05 13:59:27.725,Free_Living,annotator,Experimental situation
2022-04-05 13:59:27.725,2022-04-05 13:59:37.725,Free_Living,annotator,Experimental situation
2022-04-05 13:59:37.725,2022-04-05 14:02:54.712,Free_Living,annotator,Experimental situation
2022-04-05 14:02:54.712,2022-04-05 14:03:28.712,Free_Living,annotator,Experimental situation
2022-04-05 14:03:28.712,2022-04-05 14:04:51.712,Free_Living,annotator,Experimental situation
2022-04-05 14:04:51.712,2022-04-05 14:06:19.712,Free_Living,annotator,Experimental situation
2022-04-05 14:06:19.712,2022-04-05 14:07:55.712,Free_Living,annotator,Experimental situation
2022-04-05 14:07:55.712,2022-04-05 14:08:04.712,Free_Living,annotator,Experimental situation
2022-04-05 14:08:04.712,2022-04-05 14:08:22.712,Free_Living,annotator,Experimental situation
2022-04-05 14:08:22.712,2022-04-05 14:08:54.712,Free_Living,annotator,Experimental situation
2022-04-05 14:08:54.712,2022-04-05 14:09:07.712,Free_Living,annotator,Experimental situation
2022-04-05 14:09:07.712,2022-04-05 14:10:19.712,Free_Living,annotator,Experimental situation
2022-04-05 14:10:19.712,2022-04-05 14:10:48.700,Free_Living,annotator,Experimental situation
2022-04-05 14:10:48.700,2022-04-05 14:13:12.700,Free_Living,annotator,Experimental situation
2022-04-05 14:13:12.700,2022-04-05 14:15:38.700,Free_Living,annotator,Experimental situation
2022-04-05 14:15:38.700,2022-04-05 14:15:54.700,Free_Living,annotator,Experimental situation
2022-04-05 14:15:54.700,2022-04-05 14:16:19.700,Free_Living,annotator,Experimental situation
2022-04-05 14:16:19.700,2022-04-05 14:19:03.687,Free_Living,annotator,Experimental situation
2022-04-05 14:19:03.687,2022-04-05 14:21:13.687,Free_Living,annotator,Experimental situation
2022-04-05 14:21:13.687,2022-04-05 14:21:27.687,Free_Living,annotator,Experimental situation
2022-04-05 14:21:27.687,2022-04-05 14:22:31.687,Free_Living,annotator,Experimental situation
2022-04-05 14:22:31.687,2022-04-05 14:23:45.687,Free_Living,annotator,Experimental situation
2022-04-05 14:23:45.687,2022-04-05 14:24:05.687,Free_Living,annotator,Experimental situation
2022-04-05 14:24:05.687,2022-04-05 14:27:16.675,Free_Living,annotator,Experimental situation
2022-04-05 14:27:16.675,2022-04-05 14:27:38.675,Free_Living,annotator,Experimental situation
2022-04-05 14:27:38.675,2022-04-05 14:28:47.675,Free_Living,annotator,Experimental situation
2022-04-05 14:28:47.675,2022-04-05 14:28:59.675,Free_Living,annotator,Experimental situation
2022-04-05 14:28:59.675,2022-04-05 14:30:13.675,Free_Living,annotator,Experimental situation
2022-04-05 14:30:13.675,2022-04-05 14:32:23.675,Free_Living,annotator,Experimental situation
2022-04-05 14:32:23.675,2022-04-05 14:35:45.662,Free_Living,annotator,Experimental situation
2022-04-05 14:35:45.662,2022-04-05 14:36:05.662,Free_Living,annotator,Experimental situation
2022-04-05 14:36:05.662,2022-04-05 14:36:28.662,Free_Living,annotator,Experimental situation
2022-04-05 14:36:28.662,2022-04-05 14:39:04.662,Free_Living,annotator,Experimental situation
2022-04-05 14:39:04.662,2022-04-05 14:40:56.662,Free_Living,annotator,Experimental situation
2022-04-05 14:40:56.662,2022-04-05 14:42:53.650,Free_Living,annotator,Experimental situation
2022-04-05 14:42:53.650,2022-04-05 14:46:25.650,Free_Living,annotator,Experimental situation
2022-04-05 14:46:25.650,2022-04-05 14:46:58.650,Free_Living,annotator,Experimental situation
2022-04-05 14:46:58.650,2022-04-05 14:48:00.650,Free_Living,annotator,Experimental situation
2022-04-05 14:48:00.650,2022-04-05 14:48:23.650,Free_Living,annotator,Experimental situation
2022-04-05 14:48:23.650,2022-04-05 14:49:19.637,Free_Living,annotator,Experimental situation
2022-04-05 14:49:19.637,2022-04-05 14:49:33.637,Free_Living,annotator,Experimental situation
2022-04-05 14:49:33.637,2022-04-05 14:50:00.637,Free_Living,annotator,Experimental situation
2022-04-05 14:50:00.637,2022-04-05 14:51:49.637,Free_Living,annotator,Experimental situation
2022-04-05 14:51:49.637,2022-04-05 14:53:23.637,Free_Living,annotator,Experimental situation
2022-04-05 14:53:23.637,2022-04-05 14:55:17.637,Free_Living,annotator,Experimental situation
2022-04-05 14:55:17.637,2022-04-05 14:57:03.625,Free_Living,annotator,Experimental situation
2022-04-05 14:57:03.625,2022-04-05 15:02:56.625,Free_Living,annotator,Experimental situation
2022-04-05 15:02:56.625,2022-04-05 15:04:35.612,Free_Living,annotator,Experimental situation
2022-04-05 15:04:35.612,2022-04-05 15:06:08.612,Free_Living,annotator,Experimental situation
2022-04-05 15:06:08.612,2022-04-05 15:07:55.612,Free_Living,annotator,Experimental situation
2022-04-05 15:07:55.612,2022-04-05 15:11:00.612,Free_Living,annotator,Experimental situation
2022-04-05 15:11:00.612,2022-04-05 15:12:32.600,Free_Living,annotator,Experimental situation
2022-04-05 15:12:32.600,2022-04-05 15:15:10.600,Free_Living,annotator,Experimental situation
2022-04-05 15:15:10.600,2022-04-05 15:15:18.600,Free_Living,annotator,Experimental situation
2022-04-05 15:15:18.600,2022-04-05 15:16:03.600,Free_Living,annotator,Experimental situation
2022-04-05 15:16:03.600,2022-04-05 15:16:18.600,Free_Living,annotator,Experimental situation
2022-04-05 15:16:18.600,2022-04-05 15:16:32.600,Free_Living,annotator,Experimental situation
2022-04-05 15:16:32.600,2022-04-05 15:17:03.600,Free_Living,annotator,Experimental situation
2022-04-05 15:17:03.600,2022-04-05 15:17:15.600,Free_Living,annotator,Experimental situation
2022-04-05 15:17:15.600,2022-04-05 15:17:27.600,Free_Living,annotator,Experimental situation
2022-04-05 15:17:27.600,2022-04-05 15:17:30.600,Free_Living,annotator,Experimental situation
2022-04-05 15:17:30.600,2022-04-05 15:17:38.600,Free_Living,annotator,Experimental situation
2022-04-05 15:17:38.600,2022-04-05 15:18:02.600,Free_Living,annotator,Experimental situation
2022-04-05 15:18:02.600,2022-04-05 15:18:11.600,Free_Living,annotator,Experimental situation
2022-04-05 15:18:11.600,2022-04-05 15:19:17.600,Free_Living,annotator,Experimental situation
2022-04-05 15:19:17.600,2022-04-05 15:19:53.600,Free_Living,annotator,Experimental situation
2022-04-05 15:19:53.600,2022-04-05 15:21:15.587,Free_Living,annotator,Experimental situation
2022-04-05 15:21:15.587,2022-04-05 15:21:28.587,Free_Living,annotator,Experimental situation
2022-04-05 15:21:28.587,2022-04-05 15:22:05.587,Free_Living,annotator,Experimental situation
2022-04-05 15:22:05.587,2022-04-05 15:22:14.587,Free_Living,annotator,Experimental situation
2022-04-05 15:22:14.587,2022-04-05 15:24:24.587,Free_Living,annotator,Experimental situation
2022-04-05 15:24:24.587,2022-04-05 15:25:05.587,Free_Living,annotator,Experimental situation
2022-04-05 15:25:05.587,2022-04-05 15:28:46.575,Free_Living,annotator,Experimental situation
2022-04-05 15:28:52.575,2022-04-05 15:30:28.575,Free_Living,annotator,Experimental situation
2022-04-05 15:30:28.575,2022-04-05 15:34:27.575,ES_VideoUnavailable/Indecipherable,annotator,Experimental situation
2022-04-05 15:34:27.575,2022-04-05 15:34:40.575,Free_Living,annotator,Experimental situation
2022-04-05 15:34:40.575,2022-04-05 15:35:00.575,Free_Living,annotator,Experimental situation
2022-04-05 15:35:00.575,2022-04-05 15:37:01.562,Free_Living,annotator,Experimental situation
2022-04-05 15:37:01.562,2022-04-05 15:42:20.562,Free_Living,annotator,Experimental situation
2022-04-05 15:42:20.562,2022-04-05 15:43:46.550,Free_Living,annotator,Experimental situation
2022-04-05 15:43:46.550,2022-04-05 15:44:52.550,Free_Living,annotator,Experimental situation
2022-04-05 15:44:52.550,2022-04-05 15:49:14.550,Free_Living,annotator,Experimental situation
2022-04-05 15:49:14.550,2022-04-05 15:49:44.550,Free_Living,annotator,Experimental situation
2022-04-05 15:49:44.550,2022-04-05 15:51:44.537,Free_Living,annotator,Experimental situation
2022-04-05 15:51:44.537,2022-04-05 15:52:10.537,Free_Living,annotator,Experimental situation
2022-04-05 15:52:10.537,2022-04-05 15:52:15.537,Free_Living,annotator,Experimental situation
2022-04-05 15:52:15.537,2022-04-05 15:52:33.537,Free_Living,annotator,Experimental situation
2022-04-05 15:52:33.537,2022-04-05 15:52:54.537,Free_Living,annotator,Experimental situation
2022-04-05 15:52:58.537,2022-04-05 15:53:26.537,Free_Living,annotator,Experimental situation
2022-04-05 15:53:26.537,2022-04-05 15:53:56.537,Free_Living,annotator,Experimental situation
2022-04-05 15:53:56.537,2022-04-05 15:55:21.537,Free_Living,annotator,Experimental situation
2022-04-05 15:55:21.537,2022-04-05 15:55:53.537,Free_Living,annotator,Experimental situation
2022-04-05 15:55:53.537,2022-04-05 15:56:59.537,Free_Living,annotator,Experimental situation
2022-04-05 15:56:59.537,2022-04-05 15:57:17.537,Free_Living,annotator,Experimental situation
2022-04-05 15:57:17.537,2022-04-05 15:57:40.537,Free_Living,annotator,Experimental situation
2022-04-05 15:57:45.537,2022-04-05 15:58:16.537,Free_Living,annotator,Experimental situation
2022-04-05 15:58:16.537,2022-04-05 15:58:35.525,Free_Living,annotator,Experimental situation
2022-04-05 15:58:35.525,2022-04-05 15:58:40.525,Free_Living,annotator,Experimental situation
2022-04-05 15:58:40.525,2022-04-05 16:00:10.525,Free_Living,annotator,Experimental situation
2022-04-05 16:00:10.525,2022-04-05 16:00:16.525,Free_Living,annotator,Experimental situation
2022-04-05 16:00:16.525,2022-04-05 16:01:07.525,Free_Living,annotator,Experimental situation
2022-04-05 16:01:07.525,2022-04-05 16:01:46.525,Free_Living,annotator,Experimental situation
2022-04-05 16:01:53.525,2022-04-05 16:03:32.525,Free_Living,annotator,Experimental situation
2022-04-05 16:03:32.525,2022-04-05 16:04:06.525,Free_Living,annotator,Experimental situation
2022-04-05 16:04:06.525,2022-04-05 16:04:42.525,Free_Living,annotator,Experimental situation
2022-04-05 16:04:42.525,2022-04-05 16:08:58.512,Free_Living,annotator,Experimental situation
2022-04-05 16:08:58.512,2022-04-05 16:30:57.475,Free_Living,annotator,Experimental situation
2022-04-05 16:31:10.475,2022-04-05 16:32:37.475,Free_Living,annotator,Experimental situation
2022-04-05 16:32:37.475,2022-04-05 16:33:42.475,Free_Living,annotator,Experimental situation
2022-04-05 16:33:42.475,2022-04-05 16:34:06.475,Free_Living,annotator,Experimental situation
2022-04-05 16:34:06.475,2022-04-05 16:34:33.475,Free_Living,annotator,Experimental situation
2022-04-05 16:34:33.475,2022-04-05 16:38:12.462,Free_Living,annotator,Experimental situation
2022-04-05 16:38:12.462,2022-04-05 16:38:55.462,Free_Living,annotator,Experimental situation
2022-04-05 16:38:55.462,2022-04-05 16:39:29.462,Free_Living,annotator,Experimental situation
2022-04-05 16:39:29.462,2022-04-05 16:39:33.462,Free_Living,annotator,Experimental situation
2022-04-05 16:39:33.462,2022-04-05 16:40:56.462,Free_Living,annotator,Experimental situation
2022-04-05 16:40:56.462,2022-04-05 16:41:06.462,Free_Living,annotator,Experimental situation
2022-04-05 16:41:06.462,2022-04-05 16:41:10.462,Free_Living,annotator,Experimental situation
2022-04-05 16:41:10.462,2022-04-05 16:41:24.462,Free_Living,annotator,Experimental situation
2022-04-05 16:41:24.462,2022-04-05 16:42:01.462,Free_Living,annotator,Experimental situation
2022-04-05 16:42:01.462,2022-04-05 16:42:54.462,Free_Living,annotator,Experimental situation
2022-04-05 16:42:54.462,2022-04-05 16:44:22.462,Free_Living,annotator,Experimental situation
2022-04-05 16:44:22.462,2022-04-05 16:45:24.450,Free_Living,annotator,Experimental situation
2022-04-05 16:45:24.450,2022-04-05 16:47:13.450,Free_Living,annotator,Experimental situation
2022-04-05 16:47:13.450,2022-04-05 16:47:25.450,Free_Living,annotator,Experimental situation
2022-04-05 16:47:25.450,2022-04-05 16:48:41.450,Free_Living,annotator,Experimental situation
2022-04-05 16:48:41.450,2022-04-05 16:49:43.450,Free_Living,annotator,Experimental situation
2022-04-05 16:49:43.450,2022-04-05 16:50:51.450,Free_Living,annotator,Experimental situation
2022-04-05 16:50:51.450,2022-04-05 16:53:16.437,Free_Living,annotator,Experimental situation
2022-04-05 16:53:16.437,2022-04-05 16:53:33.437,Free_Living,annotator,Experimental situation
2022-04-05 16:53:33.437,2022-04-05 16:53:45.437,Free_Living,annotator,Experimental situation
2022-04-05 16:54:00.437,2022-04-05 17:01:00.425,Free_Living,annotator,Experimental situation
2022-04-05 17:01:00.425,2022-04-05 17:01:24.425,Free_Living,annotator,Experimental situation
2022-04-05 17:01:24.425,2022-04-05 17:02:34.425,Free_Living,annotator,Experimental situation
2022-04-05 17:02:34.425,2022-04-05 17:03:01.425,Free_Living,annotator,Experimental situation
2022-04-05 17:03:01.425,2022-04-05 17:03:53.425,Free_Living,annotator,Experimental situation
2022-04-05 17:03:53.425,2022-04-05 17:08:50.412,Free_Living,annotator,Experimental situation
2022-04-05 17:08:50.412,2022-04-05 17:09:23.412,Free_Living,annotator,Experimental situation
2022-04-05 17:09:23.412,2022-04-05 17:10:10.412,ES_VideoUnavailable/Indecipherable,annotator,Experimental situation
2022-04-05 17:10:10.412,2022-04-05 17:14:07.412,Free_Living,annotator,Experimental situation
2022-04-05 17:14:07.412,2022-04-05 17:14:45.412,Free_Living,annotator,Experimental situation
2022-04-05 17:14:45.412,2022-04-05 17:15:38.400,Free_Living,annotator,Experimental situation
2022-04-05 17:15:38.400,2022-04-05 17:20:57.400,Free_Living,annotator,Experimental situation
2022-04-05 17:20:57.400,2022-04-05 17:31:31.375,Free_Living,annotator,Experimental situation
2022-04-05 17:31:31.375,2022-04-05 17:32:16.375,Free_Living,annotator,Experimental situation
2022-04-05 17:32:16.375,2022-04-05 17:34:30.375,Free_Living,annotator,Experimental situation
2022-04-05 17:34:30.375,2022-04-05 17:37:57.375,Free_Living,annotator,Experimental situation
2022-04-05 17:37:57.375,2022-04-05 17:42:06.362,Free_Living,annotator,Experimental situation
2022-04-05 17:42:06.362,2022-04-05 17:46:00.362,Free_Living,annotator,Experimental situation
2022-04-05 17:46:00.362,2022-04-05 17:46:26.362,Free_Living,annotator,Experimental situation
2022-04-05 17:46:26.362,2022-04-05 17:47:17.350,Free_Living,annotator,Experimental situation
2022-04-05 17:47:17.350,2022-04-05 17:47:31.350,Free_Living,annotator,Experimental situation
2022-04-05 17:47:31.350,2022-04-05 17:48:05.350,Free_Living,annotator,Experimental situation
2022-04-05 17:48:05.350,2022-04-05 17:54:59.337,Free_Living,annotator,Experimental situation
2022-04-05 17:54:59.337,2022-04-05 17:57:32.337,Free_Living,annotator,Experimental situation
2022-04-05 17:57:32.337,2022-04-05 17:57:46.337,Free_Living,annotator,Experimental situation
2022-04-05 17:57:46.337,2022-04-05 17:59:22.337,Free_Living,annotator,Experimental situation
2022-04-05 17:59:22.337,2022-04-05 18:06:10.325,ES_VideoUnavailable/Indecipherable,annotator,Experimental situation
2022-04-05 18:06:10.325,2022-04-05 18:07:03.325,Free_Living,annotator,Experimental situation
2022-04-05 18:07:07.325,2022-04-05 18:18:23.300,Free_Living,annotator,Experimental situation
2022-04-05 18:18:23.300,2022-04-05 18:19:13.300,Free_Living,annotator,Experimental situation
2022-04-05 18:19:13.300,2022-04-05 18:20:04.300,Free_Living,annotator,Experimental situation
2022-04-05 18:20:04.300,2022-04-05 18:20:26.300,Free_Living,annotator,Experimental situation
2022-04-05 18:20:26.300,2022-04-05 18:28:25.287,ES_VideoUnavailable/Indecipherable,annotator,Experimental situation
2022-04-05 18:28:25.287,2022-04-05 18:28:39.287,Free_Living,annotator,Experimental situation
2022-04-05 18:28:39.287,2022-04-05 18:29:07.287,Free_Living,annotator,Experimental situation
2022-04-05 18:29:19.287,2022-04-05 18:29:58.287,Free_Living,annotator,Experimental situation
2022-04-05 18:29:58.287,2022-04-05 18:30:19.287,Free_Living,annotator,Experimental situation
2022-04-05 18:30:19.287,2022-04-05 18:31:45.287,Free_Living,annotator,Experimental situation
2022-04-05 18:31:45.287,2022-04-05 18:32:41.287,Free_Living,annotator,Experimental situation
2022-04-05 18:32:41.287,2022-04-05 18:36:34.275,Free_Living,annotator,Experimental situation
2022-04-05 18:36:34.275,2022-04-05 18:36:57.275,Free_Living,annotator,Experimental situation
2022-04-05 18:36:57.275,2022-04-05 18:37:33.275,Free_Living,annotator,Experimental situation
2022-04-05 18:37:33.275,2022-04-05 18:37:57.275,Free_Living,annotator,Experimental situation
2022-04-05 18:37:57.275,2022-04-05 18:38:38.275,Free_Living,annotator,Experimental situation
2022-04-05 18:38:38.275,2022-04-05 18:39:46.275,Free_Living,annotator,Experimental situation
2022-04-05 18:39:46.275,2022-04-05 18:40:24.275,Free_Living,annotator,Experimental situation
2022-04-05 18:40:24.275,2022-04-05 18:43:34.262,Free_Living,annotator,Experimental situation
2022-04-05 18:43:38.262,2022-04-05 18:43:49.262,Free_Living,annotator,Experimental situation
2022-04-05 18:43:54.262,2022-04-05 18:44:15.262,Free_Living,annotator,Experimental situation
